candidate_id,kepid,y,koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_snr,local_half_window
K02210.01,4142847,1,CONFIRMED,2.888904439,132.15271,1.6043,402.2,,0.09255526959896088
K07481.01,11811454,0,FALSE POSITIVE,2.274628199,132.0170362,4.52648,103972.0,,0.25
K07119.01,8977176,0,FALSE POSITIVE,0.50948306,132.0386,3.14,74.6,,0.25
K00563.01,6707833,1,CONFIRMED,15.28467725,175.62345,6.0768,321.3,,0.06626243889331818
K03701.01,6470521,0,FALSE POSITIVE,2.08043378,131.827041,7.708,6861.2,,0.25
K02869.01,7767162,1,CONFIRMED,3.30040818,133.56723,4.462,98.8,,0.22532565891742706
K04282.01,11670599,0,FALSE POSITIVE,0.847588864,131.55971,2.246,67.1,,0.25
K01757.01,4851464,0,FALSE POSITIVE,5.548250634,133.219686,6.06772,42873.4,,0.18227127194404602
K00411.01,5478055,0,FALSE POSITIVE,15.85238672,174.22654,5.179,928.5,,0.05445026606321335
K07126.01,9029486,0,FALSE POSITIVE,3.138580493,132.330622,4.16343,233337.0,,0.22108879685401917
K03108.01,3756264,1,CONFIRMED,7.36272124,136.86143,1.3287,429.3,,0.030077194795012474
K07063.01,8574270,0,FALSE POSITIVE,15.120212531,139.6966549,3.50007,24616.5,,0.038580477237701416
K05076.01,4732015,0,FALSE POSITIVE,0.938857507,132.206796,3.98767,12960.3,,0.25
K02501.01,5542983,0,FALSE POSITIVE,4.76887671,132.09888,1.672,115.8,,0.05843444541096687
K07521.02,12306808,0,FALSE POSITIVE,7.334073405,137.1334748,2.7308,326.9,,0.06205737218260765
K07860.01,7967517,0,FALSE POSITIVE,0.579516759,132.00256,1.342,27.0,,0.25
K01944.01,2438513,1,CONFIRMED,12.18420006,139.05644,2.5014,499.3,,0.034216444939374924
K02387.01,12254378,1,CONFIRMED,2.032319072,132.32157,1.6762,315.5,,0.13746200501918793
K00939.04,9466668,1,CONFIRMED,10.6816951,131.55082,3.605,307.8,,0.056248873472213745
K00579.02,8616637,1,CONFIRMED,3.763041531,132.59298,1.6011,354.5,,0.07091338187456131
K06575.01,5389184,0,FALSE POSITIVE,1.06995136,132.30469,1.322,54.8,,0.20592837035655975
K00812.02,4139816,1,CONFIRMED,20.06036336,147.46554,3.3203,1494.7,,0.02758590690791607
K06521.01,5111801,0,FALSE POSITIVE,0.562006231,132.0289,3.496,14.2,,0.25
K00843.01,5881688,1,CONFIRMED,4.190425659,171.44122,2.8589,2877.4,,0.11370762437582016
K02204.01,8494542,1,CONFIRMED,10.86062378,136.65957,2.2874,189.6,,0.03510234132409096
K03628.01,3542574,0,FALSE POSITIVE,3.47140045,133.750744,1.55,,,0.0744176134467125
K03646.01,6531496,0,FALSE POSITIVE,14.323889947,135.225964,4.83729,69071.6,,0.05628463998436928
K06964.01,8098300,0,FALSE POSITIVE,4.305917719,132.3501939,5.61993,361389.0,,0.217527374625206
K03060.01,11019987,1,CONFIRMED,6.9131732,138.4219,4.73,39.1,,0.11403349786996841
K06649.01,6041511,0,FALSE POSITIVE,0.97705114,132.1871,2.33,20.1,,0.25
K06703.01,6421483,0,FALSE POSITIVE,2.158398259,131.894054,8.1633,93038.0,,0.25
K03109.01,11572193,1,CONFIRMED,10.6761592,140.59136,4.594,151.0,,0.07171742618083954
K07522.01,12351927,0,FALSE POSITIVE,10.116144515,139.9824969,2.70314,58143.5,,0.044535081833601
K04370.01,12407623,0,FALSE POSITIVE,1.181165291,132.42522,1.013,370.4,,0.14293794333934784
K07341.01,10549576,0,FALSE POSITIVE,9.089355023,139.083714,6.4006,101478.0,,0.11736439913511276
K01534.01,4741126,1,CONFIRMED,20.4222447,146.9837,6.22,189.3,,0.050761640071868896
K00279.03,12314973,1,CONFIRMED,7.5143967,136.1851,4.865,36.3,,0.10790397971868515
K03415.01,3433668,1,CONFIRMED,15.0219784,143.6989,5.068,96.9,,0.056228723376989365
K02546.01,5039129,0,FALSE POSITIVE,1.319677953,132.06143,1.978,100.7,,0.2498084157705307
K03464.01,11874338,0,FALSE POSITIVE,15.9750417,135.71533,3.549,643.5,,0.037026505917310715
K05724.01,9850843,0,FALSE POSITIVE,8.48039,135.853,6.134,133.7,,0.12055262923240662
K06266.01,2308957,0,FALSE POSITIVE,1.109841858,132.1655985,8.11952,300713.0,,0.25
K06390.01,4157488,0,FALSE POSITIVE,5.197420145,132.5674705,6.78534,91307.3,,0.21758680045604706
K00798.01,3120431,0,FALSE POSITIVE,3.341913228,171.63943,3.813,725.3,,0.19016052782535553
K00999.01,2165002,1,CONFIRMED,16.56806842,146.15285,4.2647,1331.4,,0.042900796979665756
K00045.01,3742855,0,FALSE POSITIVE,6.397185875,174.365353,5.8638,18887.0,,0.1527702957391739
K01389.01,9002237,0,FALSE POSITIVE,4.350087749,134.800238,2.6428,23593.0,,0.1012546643614769
K00985.01,10227501,0,FALSE POSITIVE,2.002779769,261.95791,2.231,260.5,,0.18565861880779266
K02119.01,4055304,1,CONFIRMED,0.571038347,131.653752,1.1267,242.1,,0.25
K07065.01,8590527,0,FALSE POSITIVE,0.739769962,131.9671179,1.95901,20729.3,,0.25
K03664.01,4678875,0,FALSE POSITIVE,1.87887673,133.0741983,6.60887,824392.0,,0.25
K05619.01,9117123,0,FALSE POSITIVE,2.16402661,133.5762679,2.78,,,0.21410703659057617
K01364.01,6962977,1,CONFIRMED,20.8341497,186.03921,4.522,803.1,,0.03617458418011665
K02977.01,11090556,1,CONFIRMED,2.7881793,131.84558,3.397,55.8,,0.2030596286058426
K04332.01,8953414,0,FALSE POSITIVE,2.66588544,131.6037,5.004,167.0,,0.25
K07284.01,10091257,0,FALSE POSITIVE,1.70192371,131.955498,3.0271,49833.0,,0.25
K02433.05,11968463,0,FALSE POSITIVE,0.646745436,132.02582,1.188,115.6,,0.25
K05995.01,4275328,0,FALSE POSITIVE,6.150529292,132.522141,4.4562,2417.1,,0.12075383216142654
K02718.01,5308666,0,FALSE POSITIVE,0.784513087,131.98751,1.9206,316.6,,0.25
K00074.01,6889235,0,FALSE POSITIVE,5.188671659,125.879388,5.0534,548.9,,0.1623215675354004
K00596.01,10388286,1,CONFIRMED,1.682695938,170.453117,1.3867,703.8,,0.13734903931617737
K00316.03,8008067,1,CONFIRMED,7.305706326,131.77905,1.4228,264.9,,0.03245864436030388
K01919.01,8127607,0,FALSE POSITIVE,16.60973843,147.6085,4.515,667.8,,0.04530474543571472
K01363.01,6936909,1,CONFIRMED,3.546531809,134.90127,2.2746,442.7,,0.1068931594491005
K06288.01,2708445,0,FALSE POSITIVE,1.89117723,132.7285,6.986,176.2,,0.25
K03249.01,9083564,0,FALSE POSITIVE,0.918420801,131.58576,3.533,56.7,,0.25
K06661.01,6068947,0,FALSE POSITIVE,0.573036404,120.5159138,1.3176,4174.5,,0.25
K00572.02,8193178,1,CONFIRMED,4.93883135,135.95465,4.388,123.5,,0.14807821810245514
K05516.01,8432034,0,FALSE POSITIVE,0.83620025,131.91663,3.7127,331275.0,,0.25
K04863.01,5471566,0,FALSE POSITIVE,0.9628348,132.1907,2.259,92.8,,0.25
K00398.03,9946525,1,CONFIRMED,1.729367077,133.81929,1.7442,484.4,,0.16809618473052979
K01398.01,9269281,1,CONFIRMED,5.82348911,354.99602,2.2441,888.7,,0.06422553211450577
K02694.01,9475552,1,CONFIRMED,0.843379985,131.966174,1.4474,343.3,,0.25
K07783.01,6527016,0,FALSE POSITIVE,0.542636318,131.95581,1.2536,74.6,,0.25
K01211.01,3858704,0,FALSE POSITIVE,3.00363219,135.64129,3.732,101.2,,0.2070826143026352
K00377.03,3323887,1,CONFIRMED,1.59295975,182.08924,1.9313,248.3,,0.20206621289253235
K05989.01,3852258,0,FALSE POSITIVE,5.7584367,135.11279,2.587,736.6,,0.07487564533948898
K02857.01,6345732,1,CONFIRMED,20.2642023,135.27919,4.664,185.3,,0.038359928876161575
K07203.01,9602538,0,FALSE POSITIVE,3.55646511,133.5549,4.72,46.1,,0.22119341790676117
K06497.01,5025234,0,FALSE POSITIVE,1.77555333,131.92,14.41,83.5,,0.25
K03184.01,4735826,1,CONFIRMED,7.545922037,134.4902954,4.0329,22.2,,0.08907460421323776
K01110.01,2837111,1,CONFIRMED,8.7348852,135.0818,4.49,270.7,,0.0856717973947525
K07616.01,11463950,0,FALSE POSITIVE,4.0551242,134.6871,12.0,148.7,,0.25
K00301.02,3642289,1,CONFIRMED,11.44865823,141.38705,4.953,75.2,,0.07210452109575272
K03939.01,9593528,0,FALSE POSITIVE,1.88665445,132.3531,1.343,2098.0,,0.11864034086465836
K05738.01,9941387,0,FALSE POSITIVE,27.659607786,141.2478883,4.16321,318404.0,,0.02508597820997238
K01602.01,4860678,1,CONFIRMED,9.97716876,137.2361,5.908,252.9,,0.09869199246168137
K06044.01,7830321,0,FALSE POSITIVE,2.027383251,131.686117,1.5528,3856.2,,0.12765222787857056
K05127.01,5113146,0,FALSE POSITIVE,18.78970984,143.82465,4.13997,40789.1,,0.036721959710121155
K01459.01,9761199,0,FALSE POSITIVE,0.692015479,133.114177,1.1315,4518.1,,0.25
K07633.01,2449053,0,FALSE POSITIVE,0.73975345,131.81739,4.2,481.8,,0.25
K05976.01,12645761,0,FALSE POSITIVE,2.709570339,134.084891,5.57527,13170.8,,0.25
K02231.01,6780158,0,FALSE POSITIVE,2.464160779,131.92201,2.427,116.7,,0.16415324807167053
K04608.01,7045435,0,FALSE POSITIVE,0.93479255,131.88578,4.5838,247.5,,0.25
K04246.01,5177859,1,CONFIRMED,6.98472143,135.99731,2.724,90.7,,0.06499901413917542
K03643.01,3231120,0,FALSE POSITIVE,3.900109346,133.380544,3.9037,126194.0,,0.16682010889053345
K04817.01,5980061,0,FALSE POSITIVE,0.630539713,131.99124,1.7407,239.6,,0.25
K03925.02,10788461,1,CONFIRMED,2.5903958,132.3011,2.088,330.9,,0.13434240221977234
K06684.01,6285396,0,FALSE POSITIVE,5.2436639,132.6741,10.53,93.5,,0.25
K00859.01,6675056,0,FALSE POSITIVE,10.44331991,175.4046,2.743,1159.8,,0.04377599060535431
K06131.01,5471617,0,FALSE POSITIVE,12.4237327,133.9642,18.15,30.1,,0.24348559975624084
K06654.01,6046311,0,FALSE POSITIVE,0.957476003,131.91263,0.6624,450.7,,0.1153031513094902
K00070.05,6850504,1,CONFIRMED,19.5776073,135.2032,3.382,98.1,,0.0287913978099823
K00354.02,11568987,1,CONFIRMED,7.37867551,135.82271,3.349,125.1,,0.07564591616392136
K06069.01,9532123,0,FALSE POSITIVE,8.214204254,135.01403,4.5905,74177.0,,0.09314150363206863
K00705.01,9300285,0,FALSE POSITIVE,1.012672041,170.189232,3.0512,1197.6,,0.25
K00221.02,3937519,1,CONFIRMED,5.89661966,134.03046,3.154,144.0,,0.08914712071418762
K02143.01,11403339,1,CONFIRMED,4.79029482,134.95277,2.7219,142.0,,0.09470189362764359
K00329.01,10031885,0,FALSE POSITIVE,8.58969597,174.9625,8.471,245.1,,0.16436359286308289
K02374.02,9364290,1,CONFIRMED,12.1628195,137.52402,2.3161,306.3,,0.03173743188381195
K07037.01,8415863,0,FALSE POSITIVE,27.533803402,147.2410009,3.96227,48152.7,,0.02398427575826645
K00480.01,11134879,1,CONFIRMED,4.30165843,172.311001,2.1055,739.4,,0.08157706260681152
K07450.01,11499757,0,FALSE POSITIVE,12.314402323,134.2520931,5.8903,393895.0,,0.07972101867198944
K02183.02,5706595,1,CONFIRMED,4.57948235,135.09685,3.106,207.1,,0.11304043233394623
K03537.01,7374746,0,FALSE POSITIVE,1.366946478,132.204582,3.37701,158643.0,,0.25
K06773.01,6841577,0,FALSE POSITIVE,15.53753378,140.2734399,5.8262,209006.0,,0.06249597668647766
K04240.01,9593773,0,FALSE POSITIVE,3.1339356,133.5458,4.477,203.7,,0.23809252679347992
K07064.01,8581658,0,FALSE POSITIVE,3.481657589,134.1835162,4.75315,347012.0,,0.22753290832042694
K05178.01,5551240,1,CONFIRMED,4.13960513,134.04705,3.31,106.7,,0.13326552510261536
K03429.02,9230021,1,CONFIRMED,8.74192361,135.42727,4.235,295.7,,0.08074118942022324
K04684.01,9602775,0,FALSE POSITIVE,3.5564279,133.5377,6.998,131.4,,0.25
K00933.01,9171801,0,FALSE POSITIVE,3.187067566,171.64976,3.119,1037.4,,0.16310709714889526
K00297.01,11905011,1,CONFIRMED,5.65178922,172.27915,3.0933,134.1,,0.09121890366077423
K01988.01,9044228,1,CONFIRMED,0.934885365,131.580676,1.4083,270.4,,0.25
K00263.01,10514430,0,FALSE POSITIVE,20.71927223,184.73851,4.0388,224.6,,0.032488271594047546
K01143.01,8312852,0,FALSE POSITIVE,7.44042933,134.76331,2.991,547.3,,0.06699882447719574
K03453.01,4932689,0,FALSE POSITIVE,18.1118457,134.7252,6.309,328.7,,0.058055926114320755
K01492.01,12108312,0,FALSE POSITIVE,0.70544824,133.807063,2.9423,462.4,,0.25
K06902.01,7671594,0,FALSE POSITIVE,0.705174384,131.694866,1.11196,375227.0,,0.25
K03032.01,10585738,1,CONFIRMED,0.636424848,131.68872,0.947,217.9,,0.24799995124340057
K01213.01,3556220,0,FALSE POSITIVE,0.796722833,133.07985,2.4551,107.1,,0.25
K06170.01,8058507,0,FALSE POSITIVE,15.80529628,135.9561178,1.56,,,0.0164501816034317
K00482.01,11255761,0,FALSE POSITIVE,4.99270186,169.55323,3.1008,557.4,,0.10351108759641647
K03751.01,9053086,0,FALSE POSITIVE,1.274841686,131.623318,3.5903,50253.0,,0.25
K02600.01,9777251,0,FALSE POSITIVE,1.33255087,132.059,3.565,123.3,,0.25
K06588.01,5475712,0,FALSE POSITIVE,2.991884392,134.175892,7.5583,123880.0,,0.25
K01102.04,3231341,1,CONFIRMED,4.24439049,137.06643,3.282,174.0,,0.1288759857416153
K02817.01,7605093,1,CONFIRMED,0.634003002,131.89476,0.9207,316.9,,0.24203355610370636
K06442.01,4739194,0,FALSE POSITIVE,1.246585716,132.0206985,4.62051,406770.0,,0.25
K07042.01,8445775,0,FALSE POSITIVE,13.254134073,136.3679147,4.34991,44979.8,,0.05469878390431404
K01292.01,10924853,0,FALSE POSITIVE,2.102416517,134.394943,1.7684,1502.5,,0.14018788933753967
K00289.01,10386922,1,CONFIRMED,26.62941953,191.99627,7.8709,492.8,,0.04926193132996559
K06096.01,2719873,0,FALSE POSITIVE,17.279290765,135.2741342,5.07591,164308.0,,0.04895947501063347
K06550.01,5272571,0,FALSE POSITIVE,1.288046428,132.00088,3.637,32.3,,0.25
K04412.01,7847104,0,FALSE POSITIVE,1.284991846,132.74087,2.274,29.1,,0.25
K06836.01,7137798,0,FALSE POSITIVE,2.25353739,132.486708,5.74622,182828.0,,0.25
K07392.01,10965963,0,FALSE POSITIVE,6.64024496,132.775862,6.03491,224329.0,,0.15147307515144348
K03141.01,5440317,1,CONFIRMED,2.31941571,131.93925,1.591,96.4,,0.11432477086782455
K04217.01,5702637,0,FALSE POSITIVE,1.0388961,132.37849,4.755,600.8,,0.25
K00385.01,3446746,1,CONFIRMED,13.14496741,174.8467,3.6399,300.8,,0.04615074023604393
K06393.01,4174507,0,FALSE POSITIVE,1.945914237,133.042081,2.8712,9880.5,,0.24591697752475739
K02489.01,2718778,1,CONFIRMED,3.92453009,132.40179,3.691,463.5,,0.15674912929534912
K07441.01,11359305,0,FALSE POSITIVE,28.487107336,132.872485,3.77887,37662.9,,0.0221086572855711
K02407.01,12120484,1,CONFIRMED,17.2922631,135.75448,7.042,203.1,,0.06787236034870148
K01147.01,8299955,0,FALSE POSITIVE,2.6827683,134.25535,2.957,79.8,,0.18370327353477478
K07228.01,9762519,0,FALSE POSITIVE,7.51514595,138.0800379,3.54486,117463.0,,0.07861590385437012
K02620.01,11465950,1,CONFIRMED,16.0573291,132.39054,3.546,575.0,,0.03680562227964401
K01139.01,8378634,0,FALSE POSITIVE,3.629442796,134.70066,5.63,426.6,,0.25
K05392.01,7458433,0,FALSE POSITIVE,0.66062715,131.8646,4.56,248.5,,0.25
K00524.01,8934495,1,CONFIRMED,4.592393816,172.004723,2.2748,1027.7,,0.08255679905414581
K06717.01,6466939,0,FALSE POSITIVE,1.142946648,131.9010021,3.40234,412554.0,,0.25
K00921.03,8689373,1,CONFIRMED,3.78402867,133.28133,1.9012,426.1,,0.08373791724443436
K02934.01,10964265,0,FALSE POSITIVE,0.637487312,131.97829,1.9626,211.3,,0.25
K06764.01,6766748,0,FALSE POSITIVE,7.002865192,136.013297,5.90232,349695.0,,0.14047393202781677
K00584.02,9146018,1,CONFIRMED,21.22349325,170.37387,4.9416,582.9,,0.03880605101585388
K02887.01,3859363,0,FALSE POSITIVE,1.56859048,131.64081,11.591,280.6,,0.25
K07207.01,9637299,0,FALSE POSITIVE,1.882438182,132.7396834,3.50695,344205.0,,0.25
K01497.01,11774387,0,FALSE POSITIVE,0.520222869,178.14846,1.2216,269.5,,0.25
K04870.01,4665991,0,FALSE POSITIVE,1.12401084,131.64952,3.052,43.6,,0.25
K07112.01,8953281,0,FALSE POSITIVE,0.78430061,132.23164,2.952,254.7,,0.25
K03097.01,7582689,1,CONFIRMED,11.9216035,137.47581,5.009,43.2,,0.0700269341468811
K02822.01,8263545,1,CONFIRMED,4.44589508,131.74309,2.3816,441.4,,0.0892808586359024
K07689.01,4281068,0,FALSE POSITIVE,1.01530474,131.517946,8.7622,16445.2,,0.25
K01045.01,6066403,0,FALSE POSITIVE,1.303861044,134.212059,4.0541,598.2,,0.25
K02452.01,5545815,0,FALSE POSITIVE,4.35370136,134.09426,1.913,168.9,,0.07323270291090012
K06427.01,4574310,0,FALSE POSITIVE,1.306220168,132.1122056,5.14519,481370.0,,0.25
K04645.01,11076276,0,FALSE POSITIVE,1.4725859,132.92731,2.953,84.4,,0.25
K07033.01,8398290,0,FALSE POSITIVE,0.510804497,131.88057,2.539,42.7,,0.25
K07557.01,5268955,0,FALSE POSITIVE,12.82252496,137.3868282,18.8,19268.0,,0.24436165392398834
K00002.01,10666592,1,CONFIRMED,2.204735417,121.3585417,3.88864,6674.7,,0.25
K07541.01,12557713,0,FALSE POSITIVE,7.214721393,132.498654,2.36464,46801.5,,0.05462534725666046
K07210.02,9640921,0,FALSE POSITIVE,2.17814513,132.02979,2.321,136.0,,0.17759759724140167
K00606.01,5014753,0,FALSE POSITIVE,3.170626881,172.047171,2.7189,14610.0,,0.14292126893997192
K01680.01,5530882,0,FALSE POSITIVE,5.0825188,132.95792,3.328,105.0,,0.10913223773241043
K07666.01,3751231,0,FALSE POSITIVE,0.570953851,131.5725,0.998,76.1,,0.25
K01364.05,6962977,1,CONFIRMED,2.58083264,171.56048,2.1729,270.2,,0.14032292366027832
K02784.01,3119256,0,FALSE POSITIVE,4.14244748,132.907,2.203,69.9,,0.08863519877195358
K05733.01,9911112,0,FALSE POSITIVE,1.166835206,131.912321,2.17596,15527.2,,0.25
K07364.01,10686930,0,FALSE POSITIVE,2.61844178,134.03782,3.203,45.1,,0.20387443900108337
K06761.01,6706287,0,FALSE POSITIVE,1.267693801,132.120397,3.57993,333641.0,,0.25
K04214.01,10549924,0,FALSE POSITIVE,0.715825886,132.06428,1.212,40.6,,0.25
K06460.01,4851217,0,FALSE POSITIVE,2.470283788,133.251861,7.8391,193828.0,,0.25
K01400.01,9157908,0,FALSE POSITIVE,9.41475056,142.32936,4.736,483.4,,0.08384007215499878
K07663.01,3663141,0,FALSE POSITIVE,2.31894284,132.9696,5.321,66.5,,0.25
K01798.01,6867766,0,FALSE POSITIVE,12.964717746,136.143342,1.8303,3732.9,,0.02352924272418022
K04230.01,9872831,1,CONFIRMED,5.49548533,133.63966,2.461,85.8,,0.0746370255947113
K04678.01,4247811,0,FALSE POSITIVE,2.05048377,133.2849,3.67,60.5,,0.25
K04053.01,1718958,1,CONFIRMED,1.41975831,132.92,1.429,60.9,,0.16775155067443848
K03561.01,11403216,0,FALSE POSITIVE,4.05325447,134.744552,4.0116,110916.0,,0.16495387256145477
K02319.01,9003401,1,CONFIRMED,21.1033014,144.66035,2.059,192.5,,0.016261279582977295
K01129.01,6272413,1,CONFIRMED,4.89721006,133.39852,1.812,274.4,,0.06166776642203331
K02223.01,9278725,1,CONFIRMED,1.104462494,132.32134,1.0458,469.1,,0.15781432390213013
K00144.01,4180280,1,CONFIRMED,4.176254191,133.090415,3.6716,1360.1,,0.14652684330940247
K03812.01,6148271,0,FALSE POSITIVE,1.78526527,133.1265,6.2233,1733.1,,0.25
K07097.01,8841616,0,FALSE POSITIVE,1.679585725,131.5600829,7.34648,101786.0,,0.25
K03499.01,5471688,0,FALSE POSITIVE,12.4281308,141.4385,6.79,131.4,,0.09105686843395233
K00240.01,8026752,1,CONFIRMED,4.286866229,138.614882,4.4726,1321.9,,0.173887699842453
K06747.01,6629156,0,FALSE POSITIVE,0.71538172,131.5505,5.0,,,0.25
K03724.01,11200405,0,FALSE POSITIVE,4.639602084,135.09909,3.4636,25079.0,,0.12442158907651901
K03629.01,3544694,0,FALSE POSITIVE,1.922862476,132.735702,3.4594,101272.0,,0.25
K07692.01,4373195,0,FALSE POSITIVE,0.56256804,131.72497,1.686,4.5,,0.25
K03699.01,2438490,0,FALSE POSITIVE,3.31577795,131.53883,4.2349,94567.0,,0.21286608278751373
K02182.01,6962109,1,CONFIRMED,17.13263125,147.1546,3.0555,850.2,,0.029723981395363808
K05985.01,3347485,0,FALSE POSITIVE,7.544804312,137.11963,8.2678,6501.7,,0.18263782560825348
K07876.01,8245108,0,FALSE POSITIVE,0.579108481,131.7753,1.659,68.4,,0.25
K07487.01,11873166,0,FALSE POSITIVE,0.734426335,131.931739,2.7415,99056.0,,0.25
K06340.01,3544678,0,FALSE POSITIVE,6.3762199,134.9584,2.24,,,0.0585508868098259
K07555.01,5024414,0,FALSE POSITIVE,1.525924746,132.69258,1.955,74.1,,0.2135317176580429
K02824.01,3241604,0,FALSE POSITIVE,1.70336496,132.45889,1.7045,316.7,,0.16677772998809814
K06476.01,4940201,0,FALSE POSITIVE,4.408295716,134.280413,3.62479,37964.0,,0.1370442658662796
K02336.01,6142862,0,FALSE POSITIVE,5.33459393,133.43443,2.642,226.3,,0.08254299312829971
K02435.01,5097868,0,FALSE POSITIVE,6.80243431,132.40355,3.817,249.1,,0.09352044016122818
K01040.01,5817553,0,FALSE POSITIVE,4.206096814,136.44854,10.7381,1298.1,,0.25
K01469.01,7543649,0,FALSE POSITIVE,3.582076914,355.515064,4.4228,1534.4,,0.20578378438949585
K01746.01,8197343,1,CONFIRMED,11.79161234,134.54064,3.036,415.4,,0.04291185736656189
K06235.01,11147460,0,FALSE POSITIVE,2.053866175,132.944062,4.8045,5021.3,,0.25
K00293.01,11200415,0,FALSE POSITIVE,4.63958598,172.21917,2.768,83.4,,0.09943415969610214
K00380.01,2452450,0,FALSE POSITIVE,8.0970583,170.81044,5.699,680.7,,0.11730597913265228
K03300.02,7889486,0,FALSE POSITIVE,24.2416103,155.0323,5.137,323.4,,0.03531806170940399
K03022.02,11618601,1,CONFIRMED,5.05368985,135.11296,2.514,171.5,,0.0829097181558609
K06444.01,4740688,0,FALSE POSITIVE,3.45423296,131.71294,2.965,149.8,,0.14306119084358215
K00869.01,6948054,1,CONFIRMED,7.49018305,174.95037,2.7297,1123.6,,0.06073950231075287
K06721.01,6521174,0,FALSE POSITIVE,8.27923132,133.81711,2.355,164.9,,0.047407783567905426
K01697.01,6891637,0,FALSE POSITIVE,1.752553762,132.72735,3.877,414.7,,0.25
K07514.01,12157983,0,FALSE POSITIVE,0.577844035,131.88058,4.291,320.4,,0.25
K01088.01,3113266,0,FALSE POSITIVE,0.995861402,132.346819,1.1507,4993.8,,0.19258034229278564
K07476.01,11757422,0,FALSE POSITIVE,1.81993557,132.52714,2.43,109.1,,0.22253535687923431
K06030.01,6628237,0,FALSE POSITIVE,3.840130917,135.139765,2.8951,60401.0,,0.12565109133720398
K03857.01,11825057,0,FALSE POSITIVE,0.532087933,131.972409,3.45028,510366.0,,0.25
K05606.01,9049550,0,FALSE POSITIVE,23.81490574,135.92167,1.9948,79201.0,,0.013960444368422031
K00222.01,4249725,1,CONFIRMED,6.312508525,132.654418,2.7455,1286.0,,0.07248835265636444
K01289.01,10748393,0,FALSE POSITIVE,4.887806806,354.539481,2.4078,4676.0,,0.08210226148366928
K00191.01,5972334,1,CONFIRMED,15.358767771,132.385085,4.1223,14638.1,,0.044733405113220215
K06418.01,4482738,0,FALSE POSITIVE,0.866344816,132.06358,1.9188,233.6,,0.25
K01437.03,11599038,0,FALSE POSITIVE,17.4217322,145.9011,4.718,208.4,,0.045135196298360825
K04000.02,5471675,0,FALSE POSITIVE,12.427135,141.4159,12.81,32.5,,0.17180146276950836
K04629.01,2578017,0,FALSE POSITIVE,0.592562969,131.9017,3.0869,1546.4,,0.25
K03727.01,12023089,0,FALSE POSITIVE,0.623441636,131.6792187,1.46001,19340.5,,0.25
K03772.01,5481426,0,FALSE POSITIVE,2.38404983,133.43927,3.2849,312732.0,,0.22964425384998322
K02017.01,8750043,1,CONFIRMED,2.29503515,132.69329,1.654,172.1,,0.12011435627937317
K02293.01,8321314,1,CONFIRMED,15.03366411,144.98055,3.272,374.9,,0.03627414628863335
K02884.01,9652649,0,FALSE POSITIVE,2.48883033,132.11766,4.268,51.4,,0.25
K06148.01,6593968,0,FALSE POSITIVE,23.19923256,146.6907294,2.09,,,0.01501486450433731
K03332.01,5818068,0,FALSE POSITIVE,14.12678065,137.90377,5.9303,7647.4,,0.06996522098779678
K02705.01,11453592,1,CONFIRMED,2.8867624,131.66592,0.9879,631.8,,0.05703621357679367
K02889.01,6364162,0,FALSE POSITIVE,5.24364571,132.7242,16.984,270.4,,0.25
K07108.01,8906676,0,FALSE POSITIVE,8.209514329,134.0632157,4.14104,141387.0,,0.08406993746757507
K02158.01,5211199,1,CONFIRMED,4.5620407,132.64295,2.8521,81.6,,0.10419679433107376
K01427.01,11129738,1,CONFIRMED,2.613020421,133.11283,1.9588,599.7,,0.12493842840194702
K06707.02,6436505,0,FALSE POSITIVE,24.7222403,146.4611,4.53,290.1,,0.03053930401802063
K02897.01,5817986,0,FALSE POSITIVE,0.584310213,132.013258,2.1801,809.4,,0.25
K00961.03,8561063,1,CONFIRMED,1.865114193,133.792344,0.4279,1124.8,,0.038237158209085464
K00239.02,6383785,1,CONFIRMED,3.62275506,132.99267,2.7868,180.6,,0.12820813059806824
K02663.01,7762723,1,CONFIRMED,9.88736642,139.52781,4.23,68.0,,0.0713031142950058
K07736.01,5709103,0,FALSE POSITIVE,0.664727127,131.63516,1.561,16.2,,0.25
K04524.01,5003670,1,CONFIRMED,7.99144696,136.25855,3.639,145.0,,0.07589364051818848
K00251.01,10489206,1,CONFIRMED,4.164384505,171.087935,1.8464,2338.0,,0.07389647513628006
K03617.01,10735564,0,FALSE POSITIVE,1.674984844,131.793034,4.92134,234579.0,,0.25
K02664.01,5562090,1,CONFIRMED,28.8431751,143.82307,3.171,756.7,,0.018323225900530815
K04042.01,3444098,0,FALSE POSITIVE,0.72359699,131.57754,1.326,495.6,,0.25
K01693.01,6696462,0,FALSE POSITIVE,3.403743926,137.232574,1.5017,815.9,,0.07353177666664124
K01818.01,7870032,1,CONFIRMED,16.87725775,138.64907,3.7917,818.4,,0.03744387999176979
K07350.01,10613718,0,FALSE POSITIVE,0.587938916,132.057929,1.40211,7339.5,,0.25
K06248.01,11975363,0,FALSE POSITIVE,1.759208679,132.6537254,4.60837,362327.0,,0.25
K03475.01,6145201,0,FALSE POSITIVE,22.7832776,145.53344,4.194,120.2,,0.030680397525429726
K07583.01,7214090,0,FALSE POSITIVE,0.577910513,131.79797,1.362,144.1,,0.25
K04660.01,5559651,0,FALSE POSITIVE,0.514771509,131.94435,1.256,43.4,,0.25
